LI01163 2_200043112            43.831    7.543  460 Lig prec temp dirv velv umid txtn pres
LI01164 2_200043113            44.232    8.202 1004 Lig prec temp dirv velv umid txtn pres
LI01165 2_200043114            44.083    7.873  927 Lig prec temp dirv velv umid txtn pres
LI01166 2_200043115            43.981    7.867 1163 Lig prec temp dirv velv umid txtn pres
LI01167 2_200043116            43.979    8.104  350 Lig prec temp dirv velv umid txtn pres
LI01168 2_200043117            43.853    7.929  285 Lig prec temp dirv velv umid txtn pres
LI01169 2_200043118            44.475    9.007  630 Lig prec temp dirv velv umid txtn pres
LI01170 2_200043119            44.106    9.735  238 Lig prec temp dirv velv umid txtn pres
LI01171 2_200043121            44.104   10.007   96 Lig prec temp dirv velv umid txtn pres
LI01172 2_200043122            44.350    9.699  835 Lig prec temp dirv velv umid txtn pres
LI01173 2_200043123            44.468    9.095  467 Lig prec temp dirv velv umid txtn pres
LI01174 2_200043124            43.920    8.068   56 Lig prec temp dirv velv umid txtn pres
LI01175 2_200043125            43.906    7.952   77 Lig prec temp dirv velv umid txtn pres
LI01176 2_200043127            44.095    9.809   60 Lig prec temp dirv velv umid txtn pres
LI01177 2_200043128            44.403    9.093  791 Lig prec temp dirv velv umid txtn pres
LI01178 2_200043129            44.465    8.705  290 Lig prec temp dirv velv umid txtn pres
LI01179 2_200043132            44.214    9.540  421 Lig prec temp dirv velv umid txtn pres
LI01180 2_200043133            44.138    9.906   25 Lig prec temp dirv velv umid txtn pres
LI01181 2_200043134            44.455    8.896   47 Lig prec temp dirv velv umid txtn pres
LI01182 2_200043136            44.460    8.980   58 Lig prec temp dirv velv umid txtn pres
LI01183 2_200043138            44.434    8.961   30 Lig prec temp dirv velv umid txtn pres
LI01184 2_200043141            44.393    8.952   10 Lig prec temp dirv velv umid txtn pres
LI01185 2_200043142            44.424    8.973  200 Lig prec temp dirv velv umid txtn pres
LI01186 2_200043145            43.940    7.608 1212 Lig prec temp dirv velv umid txtn pres
LI01187 2_200043147            43.880    8.017   71 Lig prec temp dirv velv umid txtn pres
LI01188 2_200043148            44.306    8.483   24 Lig prec temp dirv velv umid txtn pres
LI01189 2_200043151            44.530    8.858  300 Lig prec temp dirv velv umid txtn pres
LI01190 2_200043153            44.323    9.615  270 Lig prec temp dirv velv umid txtn pres
LI01191 2_200043154            44.441    9.047  150 Lig prec temp dirv velv umid txtn pres
LI01192 2_200043155            44.335    8.480  253 Lig prec temp dirv velv umid txtn pres
