PU01580 2_532100               41.581   15.877    3 Pug prec temp dirv velv umid txtn pres
PU01581 2_532200               40.694   17.346  443 Pug prec temp dirv velv umid txtn pres
PU01582 2_532300               40.353   17.842   72 Pug prec temp dirv velv umid txtn pres
PU01583 2_532400               41.338   16.135    7 Pug prec temp dirv velv umid txtn pres
PU01584 2_532600               40.894   16.701  396 Pug prec temp dirv velv umid txtn pres
PU01585 2_532900               40.736   16.893  346 Pug prec temp dirv velv umid txtn pres
PU01586 2_533200               39.897   18.268   99 Pug prec temp dirv velv umid txtn pres
PU01587 2_533500               40.458   17.382   15 Pug prec temp dirv velv umid txtn pres
PU01588 2_533600               41.711   15.637  574 Pug prec temp dirv velv umid txtn pres
PU01589 2_533700               41.694   15.385   82 Pug prec temp dirv velv umid txtn pres
PU01590 2_533800               40.657   17.706  107 Pug prec temp dirv velv umid txtn pres
PU01591 2_534200               40.963   16.098  450 Pug prec temp dirv velv umid txtn pres
PU01592 2_534300               40.411   17.274   20 Pug prec temp dirv velv umid txtn pres
PU01593 2_535000               41.001   16.867  156 Pug prec temp dirv velv umid txtn pres
PU01594 2_535100               41.107   16.879   14 Pug prec temp dirv velv umid txtn pres
PU01595 2_535200               41.118   16.872    7 Pug prec temp dirv velv umid txtn pres
PU01596 2_535300               41.110   16.695  108 Pug prec temp dirv velv umid txtn pres
PU01597 2_535400               40.963   17.111  201 Pug prec temp dirv velv umid txtn pres
PU01598 2_535500               41.186   16.672    9 Pug prec temp dirv velv umid txtn pres
PU01599 2_535600               41.162   15.941   97 Pug prec temp dirv velv umid txtn pres
PU01600 2_535700               40.796   17.118  390 Pug prec temp dirv velv umid txtn pres
PU01601 2_535800               40.793   16.762  479 Pug prec temp dirv velv umid txtn pres
PU01602 2_535900               40.646   17.519  275 Pug prec temp dirv velv umid txtn pres
PU01603 2_536000               41.432   15.124  737 Pug prec temp dirv velv umid txtn pres
PU01604 2_536100               41.132   15.516  450 Pug prec temp dirv velv umid txtn pres
PU01605 2_536200               41.436   15.775   23 Pug prec temp dirv velv umid txtn pres
PU01606 2_536300               41.284   15.269  698 Pug prec temp dirv velv umid txtn pres
PU01607 2_536400               41.373   15.155  943 Pug prec temp dirv velv umid txtn pres
PU01608 2_536600               41.708   15.710  567 Pug prec temp dirv velv umid txtn pres
PU01609 2_536700               41.150   15.382  607 Pug prec temp dirv velv umid txtn pres
PU01610 2_536800               41.434   15.207  345 Pug prec temp dirv velv umid txtn pres
PU01611 2_536900               41.691   15.293  152 Pug prec temp dirv velv umid txtn pres
PU01612 2_537000               41.892   15.959  477 Pug prec temp dirv velv umid txtn pres
PU01613 2_537100               41.478   15.128  649 Pug prec temp dirv velv umid txtn pres
PU01614 2_537200               40.074   18.168  118 Pug prec temp dirv velv umid txtn pres
PU01615 2_537300               40.269   18.052   33 Pug prec temp dirv velv umid txtn pres
PU01616 2_537400               40.173   18.172   74 Pug prec temp dirv velv umid txtn pres
PU01617 2_537500               40.274   18.338   37 Pug prec temp dirv velv umid txtn pres
PU01618 2_537600               40.092   18.420   93 Pug prec temp dirv velv umid txtn pres
PU01619 2_537700               40.379   18.052   33 Pug prec temp dirv velv umid txtn pres
PU01620 2_537800               40.013   18.409   94 Pug prec temp dirv velv umid txtn pres
PU01621 2_538200               40.600   17.236  267 Pug prec temp dirv velv umid txtn pres
PU01622 2_538300               40.399   17.636   79 Pug prec temp dirv velv umid txtn pres
PU01623 2_538400               40.638   17.041  306 Pug prec temp dirv velv umid txtn pres
PU01624 2_538500               40.558   17.796   71 Pug prec temp dirv velv umid txtn pres
PU01625 2_538600               41.216   15.281  770 Pug prec temp dirv velv umid txtn pres
PU01626 2_538700               41.124   15.281  837 Pug prec temp dirv velv umid txtn pres
PU01627 2_538900               41.221   15.389  523 Pug prec temp dirv velv umid txtn pres
PU01628 2_539000               40.965   16.576  374 Pug prec temp dirv velv umid txtn pres
PU01629 2_569000               40.184   18.038   35 Pug prec temp dirv velv umid txtn pres
PU01630 2_569100               41.741   15.259  183 Pug prec temp dirv velv umid txtn pres
PU01631 2_569200               41.591   14.979  575 Pug prec temp dirv velv umid txtn pres
PU01632 2_569300               41.565   14.999  579 Pug prec temp dirv velv umid txtn pres
PU01633 2_569400               41.502   15.063  590 Pug prec temp dirv velv umid txtn pres
PU01634 2_569500               40.989   16.406  499 Pug prec temp dirv velv umid txtn pres
PU01635 2_569600               40.571   17.037   31 Pug prec temp dirv velv umid txtn pres
PU01636 2_200043632            41.098   15.492   -1 Pug prec temp dirv velv umid txtn pres
PU01637 2_200043633            40.897   16.842   -1 Pug prec temp dirv velv umid txtn pres
PU01638 2_200043634            41.935   16.017   -1 Pug prec temp dirv velv umid txtn pres
PU01639 2_200043635            41.928   15.881   -1 Pug prec temp dirv velv umid txtn pres
PU01640 2_200043636            41.845   15.855   -1 Pug prec temp dirv velv umid txtn pres
